id,alias,review_count,categories,rating,latitude,longitude,price,phone,distance,star_info,price_info,location,reviews_count,time_info,photo_number,updated_services,amenities_more
pVPyt3TugMd8FW5LGznkQQ,kumas-corner-belmont-chicago,5072,Burgers,4,41.93964005,-87.70044708,$$,17736048769,4258.440036,4 star rating,$$ ,Richmond St & Francisco Ave,5072 reviews,Closed12:00 PM - 9:00 PM,See 1808 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'DIY meal kits', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Contactless payments', 'Disposable or contactless menu', 'Staff checked for symptoms']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'DIY meal kits', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Contactless payments', 'Disposable or contactless menu', 'Staff checked for symptoms', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
ziIfrqtyupmeNlPAOx6jTw,quartino-ristorante-chicago,4757,Italian,4,41.89344797,-87.6283662,$$,13126985000,4290.838291,4 star rating,$$ ,Near North Side,4757 reviews,Open11:00 AM - 1:00 AM (Next day),See 3174 photos,"['Sit-down dining', 'Indoor dining', 'Sanitizing between customers', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required']","['Sit-down dining', 'Indoor dining', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Health Score', 'Takes Reservations', 'Accepts Credit Cards', 'Accepts Android Pay']"
DXwSYgiXqIVNdO9dazel6w,pequods-pizzeria-chicago,6390,Pizza,4,41.92187,-87.664486,$$,17733271512,2158.708458,4 star rating,$$ ,Webster Ave & Greenview Ave,6390 reviews,Open11:00 AM - 2:00 AM (Next day),See 3392 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'DIY meal kits', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Contactless payments', 'Disposable or contactless menu', 'Staff checked for symptoms']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'DIY meal kits', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Contactless payments', 'Disposable or contactless menu', 'Staff checked for symptoms', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
WBU0yq9J8qiYQfI_fh2P1Q,crisp-chicago,3243,Korean,4.5,41.93612146,-87.64442103,$$,17736977610,4411.791308,4.5 star rating,$$ ,Oakdale Ave & Wellington Ave,3243 reviews,Closed11:30 AM - 9:00 PM,See 1500 photos,['Social distancing enforced'],"['Social distancing enforced', 'Health Score', 'Accepts Credit Cards', 'Vegan Options']"
2tKMs0DbdxPSl2JeCJUEKw,joes-seafood-prime-steak-and-stone-crab-chicago,2536,Seafood,4.5,41.891938,-87.62569,$$$,13123795637,4553.711535,4.5 star rating,$$$ ,Wabash Ave & Rush St,2536 reviews,Closed11:30 AM - 9:30 PM,See 2321 photos,"['Delivery', 'Takeout', 'Sit-down dining', 'Indoor dining', 'Sanitizing between customers', 'Hand sanitizer provided', 'Limited capacity', 'Masks required']","['Delivery', 'Takeout', 'Sit-down dining', 'Indoor dining', 'Staff wears masks', 'Sanitizing between customers', 'Hand sanitizer provided', 'Limited capacity', 'Masks required', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
rp17Dfjdh7JR4GGZwj6nqg,portillos-hot-dogs-chicago-4,5680,Hot Dogs,4,41.8934295,-87.6314147,$,13125878910,4051.81612,4 star rating,$ ,"River North, Near North Side",5680 reviews,Open10:00 AM - 12:00 AM (Next day),See 5545 photos,"['Delivery', 'Outdoor seating', 'Drive-thru', 'Indoor dining', 'Staff wears gloves', 'Hand sanitizer provided', 'Temperature checks', 'Masks required']","['Delivery', 'Outdoor seating', 'Drive-thru', 'Indoor dining', 'Social distancing enforced', 'Staff wears masks', 'Staff wears gloves', 'Hand sanitizer provided', 'Temperature checks', 'Masks required', 'Health Score', 'Offers Delivery', 'Accepts Credit Cards']"
jGiKIJCVLZHXQDSNnSLPsw,xoco-chicago,3655,Mexican,4,41.890969,-87.630776,$$,13126611434,4196.988026,4 star rating,Unclaimed ,Near North Side,3655 reviews,Closed11:30 AM - 9:00 PM,See 3173 photos,"['Delivery', 'Takeout', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Limited capacity']","['Delivery', 'Takeout', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Limited capacity', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
LYppbvgJlBG0SqjSKFiFGg,sapori-trattoria-chicago,2308,Italian,4.5,41.93165444,-87.64880962,$$,17738329999,3797.273355,4.5 star rating,$$ ,Schubert Ave & Diversey Pky,2308 reviews,Closed4:00 PM - 9:30 PM,Watch videoSee 1393 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Sanitizing between customers', 'Staff wears gloves', 'Limited capacity', 'Masks required']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Limited capacity', 'Masks required', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
Z2nOMPedr7XYhgYhILJjEA,piece-brewery-and-pizzeria-chicago,3573,Pizza,4,41.9103257,-87.67608503,$$,17737724422,591.0619432,4 star rating,$$ ,Winchester Ave & Elk Grove Ave,3573 reviews,Closed11:00 AM - 9:00 PM,See 1305 photos,"['Delivery', 'Takeout', 'Sit-down dining', 'Indoor dining', 'Staff wears gloves', 'Limited capacity', 'Masks required']","['Delivery', 'Takeout', 'Sit-down dining', 'Indoor dining', 'Staff wears masks', 'Staff wears gloves', 'Limited capacity', 'Masks required', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
bQaiow1WcwwSODUo9hHOMQ,rpm-italian-chicago,3173,Italian,4,41.89096085,-87.63004186,$$$,13122221888,4253.689762,4 star rating,$$$ ,Near North Side,3173 reviews,Closed4:00 PM - 9:00 PM,See 3920 photos,"['Delivery', 'Takeout', 'Sit-down dining', 'In-person visits', 'Indoor dining', 'Sanitizing between customers', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required']","['Delivery', 'Takeout', 'Sit-down dining', 'In-person visits', 'Indoor dining', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
mvFimrcREBIDo-pLAhMfNg,avec-chicago-chicago,2197,Mediterranean,4.5,41.88429044,-87.64339794,$$$,13123772002,3671.007493,4.5 star rating,$$$ ,Desplaines St & Jefferson St,2197 reviews,Closed4:00 PM - 10:00 PM,See 2420 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Sanitizing between customers', 'Staff wears gloves', 'Limited capacity', 'Masks required']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Limited capacity', 'Masks required', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
vvhfPV-Llkd4fE2SHuLVvA,the-gage-chicago,2912,Gastropubs,4,41.881369,-87.624698,$$,13123724243,5127.540788,4 star rating,$$ ,Madison St & Monroe St,2912 reviews,Closed11:00 AM - 10:00 PM,See 2558 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Private dining', 'Hand sanitizer provided', 'Limited capacity', 'Masks required', 'Disposable or contactless menu', 'Staff checked for symptoms']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Private dining', 'Staff wears masks', 'Hand sanitizer provided', 'Limited capacity', 'Masks required', 'Disposable or contactless menu', 'Staff checked for symptoms', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
9SY1qjFBIo8W48W6OTGWGg,batter-and-berries-chicago,2802,Breakfast & Brunch,4,41.9315605,-87.6577911,$$,17732487710,3372.977864,4 star rating,$$ ,Kenmore Ave & Diversey Pky,2802 reviews,Closed9:00 AM - 2:00 PM,See 2733 photos,"['Delivery', 'Takeout', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Masks required', 'Staff checked for symptoms']","['Delivery', 'Takeout', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Masks required', 'Staff checked for symptoms', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
B_04jjMZjeGGKjaPcR3Kig,three-dots-and-a-dash-chicago,3296,Asian Fusion,4,41.89043913,-87.63060274,$$,13126104220,4232.728104,4 star rating,$$ ,Near North Side,3296 reviews,Open4:00 PM - 12:00 AM (Next day),See 4230 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'In-person visits', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Private dining', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Disposable or contactless menu']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'In-person visits', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Private dining', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Disposable or contactless menu', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
f1P5hZSitUEAC-mtXlBB7w,del-seoul-chicago,2126,Korean,4.5,41.929444,-87.643016,$,17732484227,3944.411853,4.5 star rating,$ ,Wrightwood Ave & Deming Pl,2126 reviews,Closed12:00 PM - 8:00 PM,See 1613 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Private dining', 'DIY meal kits', 'Sanitizing between customers', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Contactless payments', 'Disposable or contactless menu', 'Staff checked for symptoms']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Private dining', 'DIY meal kits', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Contactless payments', 'Disposable or contactless menu', 'Staff checked for symptoms', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
LMaoM2Ue2BR_HI9ba3JsZg,the-publican-chicago,3218,American (New),4,41.886644,-87.648765,$$$,13127339555,3162.284756,4 star rating,$$$ ,"Fulton Market, West Loop, Near West Side",3218 reviews,Closed4:00 PM - 9:00 PM,See 3506 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Masks required', 'Contactless payments']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Masks required', 'Contactless payments', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
q7SQnw2xVHjWuyQXL3VHUg,kai-zan-chicago,1041,Asian Fusion,4.5,41.89550514,-87.69154072,$$$,17732785776,1565.973819,4.5 star rating,$$$ ,Rockwell St & Maplewood Ave,1041 reviews,Closed3:30 PM - 8:00 PM,See 2646 photos,"['Takeout', 'Sit-down dining', 'Social distancing enforced', 'Staff wears masks', 'Staff wears gloves']","['Takeout', 'Sit-down dining', 'Social distancing enforced', 'Staff wears masks', 'Staff wears gloves', 'Health Score', 'Takes Reservations', 'Offers Takeout', 'Accepts Credit Cards']"
oEFJ29zAQaCNnQzebHQvpg,the-violet-hour-chicago,2178,American (New),4,41.909095,-87.677829,$$,17732521500,437.6664141,4 star rating,$$ ,Wicker Park Ave & Pierce Ave,2178 reviews,Open5:00 PM - 12:00 AM (Next day),See 718 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Outdoor seating', 'Indoor dining', 'Staff wears gloves']","['Delivery', 'Takeout', 'Curbside pickup', 'Outdoor seating', 'Indoor dining', 'Social distancing enforced', 'Staff wears masks', 'Staff wears gloves', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
F7IQngaDDBgYvhA3U31q-g,iraz煤-costa-rican-restaurant-and-catering-chicago-7,2202,Latin American,4,41.9151046,-87.68463932,$$,17732525687,1243.605165,4 star rating,$$ ,Moffat St & Western Ave,2202 reviews,Closed12:00 PM - 9:00 PM,See 1043 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'In-person visits', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Private dining', 'DIY meal kits', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Masks required', 'Contactless payments', 'Disposable or contactless menu', 'Staff checked for symptoms']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'In-person visits', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Private dining', 'DIY meal kits', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Masks required', 'Contactless payments', 'Disposable or contactless menu', 'Staff checked for symptoms', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
dux6UvpMGJuHquFA3JfR3A,green-street-smoked-meats-chicago,1717,Barbeque,4.5,41.883623,-87.648907,$$,13127540431,3382.315034,4.5 star rating,$$ ,Washington Blvd & Randolph St,1717 reviews,Closed11:00 AM - 10:15 PM,See 1963 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Private dining', 'DIY meal kits', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Masks required', 'Contactless payments', 'Disposable or contactless menu', 'Staff checked for symptoms']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Private dining', 'DIY meal kits', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Masks required', 'Contactless payments', 'Disposable or contactless menu', 'Staff checked for symptoms', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
t2nXebM7aqTj_qq6saZ89g,eataly-chicago-chicago-6,3758,Specialty Food,4,41.89233543,-87.62626079,$$,13125218700,4494.921888,4 star rating,$$ ,Wabash Ave & Rush St,3758 reviews,Closed8:00 AM - 8:00 PM,See 8296 photos,"['Delivery', 'Takeout', 'Outdoor seating', 'Virtual tasting sessions', 'Sanitizing between customers', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks']","['Delivery', 'Takeout', 'Outdoor seating', 'Virtual tasting sessions', 'Sanitizing between customers', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
4i1Ny2zIE1VJSU9gLMkHqg,lula-cafe-chicago-3,1942,American (New),4.5,41.92766804,-87.70684523,$$,17734899554,3471.884151,4.5 star rating,$$ ,Linden Pl & Albany Ave,1942 reviews,Closed,See 1300 photos,"['Delivery', 'Takeout', 'Sit-down dining', 'Indoor dining', 'Sanitizing between customers', 'Hand sanitizer provided', 'Temperature checks', 'Masks required', 'Contactless payments', 'Staff checked for symptoms']","['Delivery', 'Takeout', 'Sit-down dining', 'Indoor dining', 'Sanitizing between customers', 'Hand sanitizer provided', 'Temperature checks', 'Masks required', 'Contactless payments', 'Staff checked for symptoms', 'Health Score', 'Offers Takeout']"
1hJYOI26FjCQ-Ce6iKAvug,cafecito-chicago,1964,Coffee & Tea,4.5,41.882416,-87.633641,$,13122634750,4442.308763,4.5 star rating,$ ,The Loop,1964 reviews,Closed8:00 AM - 5:00 PM,See 1021 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Indoor dining', 'Limited capacity']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Indoor dining', 'Limited capacity', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
dKcO9OQ44RPRlkWe-vToFA,shaws-crab-house-chicago,2253,Seafood,4,41.8899414,-87.6273507,$$$,13125272722,4520.889565,4 star rating,$$$ ,Wabash Ave & State St,2253 reviews,Closed11:30 AM - 10:00 PM,See 2218 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Sanitizing between customers', 'Staff wears gloves', 'Limited capacity', 'Masks required']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Limited capacity', 'Masks required', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
zXDVdB7jofrt1IWODlOtUA,beatrix-chicago-10,1978,American (New),4,41.891492,-87.630833,$$,13122841377,4171.063556,4 star rating,$$ ,Near North Side,1978 reviews,Closed8:00 AM - 9:00 PM,See 2258 photos,"['Delivery', 'Takeout', 'Sit-down dining', 'Indoor dining', 'Sanitizing between customers', 'Limited capacity', 'Masks required']","['Delivery', 'Takeout', 'Sit-down dining', 'Indoor dining', 'Sanitizing between customers', 'Limited capacity', 'Masks required', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
QNbWTNuAEMWOurHN8rMXnA,chicago-pizza-and-oven-grinder-company-chicago,2572,Pizza,4,41.92084,-87.63721,$$,17732482570,3773.741075,4 star rating,Unclaimed ,Dickens Ave,2572 reviews,Closed4:00 PM - 10:00 PM,See 2150 photos,"['Curbside pickup', 'Sit-down dining', 'Sanitizing between customers', 'Hand sanitizer provided', 'Limited capacity']","['Curbside pickup', 'Sit-down dining', 'Social distancing enforced', 'Sanitizing between customers', 'Hand sanitizer provided', 'Limited capacity', 'Health Score', 'Many Vegetarian Options', 'Classy, Casual']"
