id,alias,review_count,categories,rating,latitude,longitude,price,phone,distance,star_info,price_info,location,reviews_count,time_info,photo_number,updated_services,amenities_more
T3XrYhHa-KMlWqT4LSJEjA,velvet-taco-houston-7,1983,American (New),4,29.77006149,-95.41012573,$,18328345908,4318.112551,4 star rating,$ ,"Washington Corridor, Rice Military, The Heights",1983 reviews,Closed11:00 AM - 10:00 PM,See 1935 photos,"['Delivery', 'Takeout', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Covered outdoor seating', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Masks required', 'Contactless payments']","['Delivery', 'Takeout', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Covered outdoor seating', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Masks required', 'Contactless payments', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
02GjIP_ReWd2GqVu9yFV_Q,luna-pizzeria-houston,980,Pizza,4.5,29.73509809,-95.41775275,$$,18327676338,5545.330256,4.5 star rating,Unclaimed ,Upper Kirby,980 reviews,Closed11:00 AM - 10:00 PM,See 883 photos,"['Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Social distancing enforced', 'Staff wears masks', 'Masks required']","['Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Social distancing enforced', 'Staff wears masks', 'Masks required', 'Health Score', 'Accepts Credit Cards', 'Accepts Apple Pay']"
NG_CTxPXJGCU4detUtUqew,pappas-bros-steakhouse-houston-7,1042,Steakhouses,4.5,29.737449,-95.481804,$$$$,17137807352,4765.481639,4.5 star rating,$$$$ ,Galleria/Uptown,1042 reviews,Closed5:00 PM - 9:00 PM,See 1481 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Sanitizing between customers', 'Limited capacity', 'Contactless payments']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Sanitizing between customers', 'Limited capacity', 'Contactless payments', 'Health Score', 'Takes Reservations', 'Offers Takeout']"
uz2OUI0fIJBRrFnfLUPWuQ,yoyos-hot-dog-houston-14,879,Hot Dogs,4.5,29.716274,-95.416908,$,17138396207,7313.977183,4.5 star rating,$ ,West University,879 reviews,Closed,See 797 photos,"['Indoor dining', 'Staff wears gloves', 'Temperature checks', 'Masks required']","['Indoor dining', 'Staff wears masks', 'Staff wears gloves', 'Temperature checks', 'Masks required', 'Accepts Credit Cards', 'Accepts Android Pay', 'Accepts Apple Pay']"
LYBeb7EJfh8v5JwO6HWeYA,baby-barnabys-houston-5,1403,Breakfast & Brunch,4.5,29.7483,-95.38828,$$,17135224229,6989.202298,4.5 star rating,Unclaimed ,"Montrose, Fourth Ward",1403 reviews,Closed7:00 AM - 12:00 PM,See 1043 photos,"['Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Limited capacity']","['Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Social distancing enforced', 'Limited capacity', 'Health Score', 'Accepts Credit Cards', 'Vegan Options']"
7rPbyu9W9IGx9vxtT1P5Iw,local-foods-houston-2,897,Salad,4.5,29.7425611,-95.4181027,$$,17132554440,4914.556996,4.5 star rating,$$ ,River Oaks,897 reviews,Closed10:00 AM - 8:00 PM,See 1312 photos,"['Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Social distancing enforced', 'Staff wears gloves', 'Hand sanitizer provided', 'Contactless payments']","['Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Social distancing enforced', 'Staff wears masks', 'Staff wears gloves', 'Hand sanitizer provided', 'Contactless payments', 'Health Score', 'Offers Takeout', 'Accepts Credit Cards']"
I1VlZBW80UL3E3NvahlqXg,oporto-fooding-house-and-wine-houston,1119,Tapas/Small Plates,4.5,29.75313842,-95.38021399,$$,17135280115,7531.567723,4.5 star rating,$$ ,"Fourth Ward, Midtown, Montrose",1119 reviews,Closed11:00 AM - 10:00 PM,See 1732 photos,"['Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Sanitizing between customers', 'Hand sanitizer provided', 'Limited capacity', 'Masks required']","['Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Social distancing enforced', 'Sanitizing between customers', 'Hand sanitizer provided', 'Limited capacity', 'Masks required', 'Health Score', 'Takes Reservations', 'Accepts Credit Cards', 'Pescatarian Options']"
SfZFGfL8DYubrl_k_3wV8w,fat-bao-houston,1663,Chinese,4,29.73514991,-95.41813463,$,17136770341,5517.254196,4 star rating,$ ,Upper Kirby,1663 reviews,Closed11:00 AM - 9:00 PM,See 2571 photos,"['Delivery', 'Takeout', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Sanitizing between customers', 'Hand sanitizer provided', 'Limited capacity', 'Masks required']","['Delivery', 'Takeout', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Hand sanitizer provided', 'Limited capacity', 'Masks required', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
aKTDLQs5ERhVxOhJGYrwTA,caracol-houston,1151,Seafood,4,29.74336332,-95.46132159,$$$,17136229996,3386.716821,4 star rating,$$$ ,Galleria/Uptown,1151 reviews,Closed4:00 PM - 9:00 PM,See 2829 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Private dining', 'DIY meal kits', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Masks required', 'Disposable or contactless menu', 'Staff checked for symptoms']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Private dining', 'DIY meal kits', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Masks required', 'Disposable or contactless menu', 'Staff checked for symptoms', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
ZUxa2ODZnz4jN_tX6c6Qhg,las-tortas-perronas-houston-12,531,Mexican,5,29.80462,-95.50133,$,17134611900,5691.106873,5 star rating,$ ,Spring Branch,531 reviews,Closed10:00 AM - 9:00 PM,See 573 photos,"['Delivery', 'Takeout', 'Sit-down dining', 'Indoor dining', 'Sanitizing between customers', 'Hand sanitizer provided', 'Limited capacity', 'Masks required', 'Contactless payments']","['Delivery', 'Takeout', 'Sit-down dining', 'Indoor dining', 'Staff wears masks', 'Sanitizing between customers', 'Hand sanitizer provided', 'Limited capacity', 'Masks required', 'Contactless payments', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
#NAME?,stantons-city-bites-houston,1158,Burgers,4.5,29.770884,-95.372149,$$,17132274893,7973.236593,4.5 star rating,$$ ,Sixth Ward,1158 reviews,Closed11:00 AM - 8:00 PM,See 1350 photos,"['Delivery', 'Takeout', 'Outdoor seating', 'Heated outdoor seating', 'Covered outdoor seating', 'Sanitizing between customers', 'Hand sanitizer provided', 'Masks required']","['Delivery', 'Takeout', 'Outdoor seating', 'Heated outdoor seating', 'Covered outdoor seating', 'Staff wears masks', 'Sanitizing between customers', 'Hand sanitizer provided', 'Masks required', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
fRxG_uD4RMR6Dehlt1Kcfg,backstreet-caf茅-houston-2,1403,American (New),4,29.75533,-95.40863,$$,17135212239,4877.049374,4 star rating,$$ ,"River Oaks, Montrose",1403 reviews,Closed3:00 PM - 9:00 PM,See 2135 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Private dining', 'DIY meal kits', 'Virtual tasting sessions', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Masks required', 'Disposable or contactless menu', 'Staff checked for symptoms']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Private dining', 'DIY meal kits', 'Virtual tasting sessions', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Masks required', 'Disposable or contactless menu', 'Staff checked for symptoms', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
9MKqG6XgUEdErB5zfH5faA,niko-nikos-greek-and-american-cafe-houston,1998,Greek,4,29.74651,-95.39218,$$,17135284976,6729.94852,4 star rating,Unclaimed ,Montrose,1998 reviews,Closed10:00 AM - 9:00 PM,See 1088 photos,"['Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Staff wears gloves', 'Masks required']","['Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Social distancing enforced', 'Staff wears masks', 'Staff wears gloves', 'Masks required', 'Health Score', 'Accepts Credit Cards', 'Accepts Android Pay']"
fW5EvLj1SlUrIfVgfBAKaw,masraffs-houston,897,American (New),4.5,29.782055,-95.530307,$$$,17133551975,7363.049084,4.5 star rating,$$$ ,Memorial,897 reviews,Closed4:00 PM - 9:00 PM,See 1500 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Masks required']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Masks required', 'Health Score', 'Takes Reservations', 'Offers Takeout']"
jDp0023yaPM-c1r3YtDFtQ,aladdin-mediterranean-cuisine-houston,1107,Middle Eastern,4.5,29.745032,-95.391123,$$,17139422321,6895.008991,4.5 star rating,Unclaimed ,"Montrose, Fourth Ward",1107 reviews,Closed11:00 AM - 9:00 PM,See 660 photos,"['Sit-down dining', 'Indoor dining', 'Staff wears masks', 'Masks required']","['Sit-down dining', 'Indoor dining', 'Staff wears masks', 'Masks required', 'Health Score', 'Accepts Credit Cards', 'Vegan Options']"
Sw5hLSJibsf-XLW2Kw1OSg,kenny-and-ziggys-new-york-delicatessen-houston,1237,Delis,4,29.7429019,-95.4608651,$$,17138718883,3377.603328,4 star rating,$$ ,Galleria/Uptown,1237 reviews,Closed8:00 AM - 9:00 PM,See 1531 photos,"['Sit-down dining', 'Indoor dining', 'Sanitizing between customers', 'Hand sanitizer provided', 'Limited capacity', 'Masks required']","['Sit-down dining', 'Indoor dining', 'Sanitizing between customers', 'Hand sanitizer provided', 'Limited capacity', 'Masks required', 'Health Score', 'Accepts Credit Cards', 'Vegan Options']"
9P51lZBLGT1ZIzhapSGOvg,hugos-houston,1371,Mexican,4,29.74304077,-95.3996737,$$$,17135247744,6287.262161,4 star rating,$$$ ,Montrose,1371 reviews,Closed3:00 PM - 9:00 PM,See 1769 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Private dining', 'DIY meal kits', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Masks required', 'Disposable or contactless menu', 'Staff checked for symptoms']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Private dining', 'DIY meal kits', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Masks required', 'Disposable or contactless menu', 'Staff checked for symptoms', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
ZRT2vwzJDNdvQMJapzYG-g,the-original-marinis-empanada-house-houston-4,810,Latin American,4.5,29.73628712,-95.55033587,$,17132662729,10105.82672,4.5 star rating,$ ,Westchase,810 reviews,Closed11:00 AM - 7:00 PM,See 659 photos,"['Delivery', 'Takeout', 'Outdoor seating', 'Indoor dining', 'Social distancing enforced', 'Staff wears gloves', 'Hand sanitizer provided', 'Masks required']","['Delivery', 'Takeout', 'Outdoor seating', 'Indoor dining', 'Social distancing enforced', 'Staff wears masks', 'Staff wears gloves', 'Hand sanitizer provided', 'Masks required', 'Health Score', 'Takes Reservations', 'Offers Takeout']"
x9N8KDSNTkvi2arF0B0BNg,pinkertons-barbecue-houston-2,847,Barbeque,4.5,29.7986853,-95.38152666,$$,17138022000,7606.903415,4.5 star rating,$$ ,The Heights,847 reviews,Closed,See 948 photos,"['Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Staff wears gloves', 'Masks required']","['Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Staff wears masks', 'Staff wears gloves', 'Masks required', 'Health Score', 'Accepts Credit Cards', 'Accepts Android Pay']"
f6QcrfaDUvKwcl1A5igkFg,empire-cafe-houston,1614,Breakfast & Brunch,4,29.742905,-95.403542,$$,17135285282,5983.566016,4 star rating,$$ ,Montrose,1614 reviews,Closed7:30 AM - 10:00 PM,See 1279 photos,"['Delivery', 'Takeout', 'Sit-down dining', 'Indoor dining', 'Sanitizing between customers', 'Staff wears gloves', 'Limited capacity']","['Delivery', 'Takeout', 'Sit-down dining', 'Indoor dining', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Limited capacity', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
GUFuHPa6ZMuRMI9ulkej2A,diced-poke-houston,470,Hawaiian,4.5,29.739003,-95.380113,$$,13464064894,8147.483868,4.5 star rating,$$ ,"Midtown, Fourth Ward",470 reviews,Closed11:00 AM - 9:00 PM,See 608 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Indoor dining', 'Limited capacity']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Indoor dining', 'Limited capacity', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
YFcGZIQdarmuxUufzS_a1Q,kasra-persian-grill-houston-2,1074,Middle Eastern,4.5,29.7370151,-95.5406249,$$,17139751810,9301.045216,4.5 star rating,$$ ,Westchase,1074 reviews,Closed11:00 AM - 10:00 PM,See 789 photos,"['Takeout', 'Sit-down dining', 'Indoor dining', 'Sanitizing between customers', 'Limited capacity']","['Takeout', 'Sit-down dining', 'Indoor dining', 'Social distancing enforced', 'Sanitizing between customers', 'Limited capacity', 'Health Score', 'Takes Reservations', 'Offers Takeout', 'Accepts Credit Cards']"
wClNCg171C7WEbpCSLb4kw,tacos-tierra-caliente-houston,905,Food Trucks,4.5,29.73829,-95.40826,$,17135849359,5941.31305,4.5 star rating,Unclaimed ,Montrose,905 reviews,Closed8:30 AM - 11:00 PM,See 500 photos,"['Social distancing enforced', 'Masks required']","['Social distancing enforced', 'Masks required', 'Health Score', 'Limited Vegetarian Options', 'Casual']"
rT9n0Bj1ko9PHljZ7bITFQ,izakaya-wa-houston,827,Tapas/Small Plates,4.5,29.76747,-95.55882,$$,17134610155,10070.89683,4.5 star rating,$$ ,Memorial,827 reviews,"Closed11:30 AM - 2:00 PM, 5:00 PM - 10:00 PM",See 2130 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Social distancing enforced', 'Staff wears masks', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Health Score', 'Takes Reservations', 'Offers Takeout']"
