id,alias,review_count,categories,rating,latitude,longitude,price,phone,distance,star_info,price_info,location,reviews_count,time_info,photo_number,updated_services,amenities_more
vk7W3_sQwr7eZbRFsXv6rw,taiyaki-nyc-new-york,2946,Desserts,4.5,40.71789,-73.9988,$,12129662882,1439.725809,4.5 star rating,$ ,Little Italy,2946 reviews,Closed12:00 PM - 9:00 PM,See 4232 photos,"['Takeout', 'Curbside pickup', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Masks required', 'Contactless payments']","['Takeout', 'Curbside pickup', 'Social distancing enforced', 'Staff wears masks', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Masks required', 'Contactless payments', 'Health Score', 'Offers Takeout', 'Accepts Credit Cards']"
vRrVSB-LegwUwIxpkeRVtQ,le-bernardin-new-york,2561,French,4.5,40.761557,-73.981763,$$$$,12125541515,6328.071798,4.5 star rating,Unclaimed ,"Theater District, Midtown West",2561 reviews,"Closed12:00 PM - 2:30 PM, 5:30 PM - 10:30 PM",See 6942 photos,"['Sit-down dining', 'Outdoor seating', 'Staff wears gloves', 'Limited capacity', 'Masks required']","['Sit-down dining', 'Outdoor seating', 'Social distancing enforced', 'Staff wears masks', 'Staff wears gloves', 'Limited capacity', 'Masks required', 'Health Score', 'Takes Reservations', 'Accepts Credit Cards', 'Pescatarian Options']"
xt4sa64WOrpJvZBDPNPNYg,jacobs-pickles-new-york,4395,Comfort Food,4,40.78665044,-73.97552848,$$,12124705566,9166.964738,4 star rating,$$ ,Upper West Side,4395 reviews,Closed10:00 AM - 12:00 AM (Next day),See 5469 photos,"['Delivery', 'Takeout', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Private dining', 'Staff wears gloves', 'Hand sanitizer provided', 'Temperature checks', 'Masks required', 'Disposable or contactless menu', 'Staff checked for symptoms']","['Delivery', 'Takeout', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Private dining', 'Social distancing enforced', 'Staff wears masks', 'Staff wears gloves', 'Hand sanitizer provided', 'Temperature checks', 'Masks required', 'Disposable or contactless menu', 'Staff checked for symptoms', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
nI1UYDCYUTt23TpGxqnLKg,buddakan-new-york,4063,Chinese,4,40.74227627,-74.0048001,$$$,12129896699,4190.079294,4 star rating,$$$ ,"Meatpacking District, Chelsea",4063 reviews,Closed5:00 PM - 10:30 PM,See 4967 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Outdoor seating', 'Virtual tasting sessions', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required']","['Delivery', 'Takeout', 'Curbside pickup', 'Outdoor seating', 'Virtual tasting sessions', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
A_YpTLbAlEqeLVSs9bxbEA,club-a-steakhouse-new-york,2859,Steakhouses,4.5,40.76006,-73.96557,$$$,12126884190,6537.211374,4.5 star rating,$$$ ,Midtown East,2859 reviews,Closed,See 2557 photos,"['Delivery', 'Takeout', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Social distancing enforced']","['Delivery', 'Takeout', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Social distancing enforced', 'Staff wears masks', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
ETgJqJHV7BW6pIr9Ox74sA,am茅lie-new-york,2727,French,4.5,40.7327,-73.99766,$$,12125332962,3038.869903,4.5 star rating,$$ ,Greenwich Village,2727 reviews,Closed5:00 PM - 10:00 PM,Watch videoSee 2578 photos,"['Delivery', 'Takeout', 'Sit-down dining', 'Outdoor seating', 'Social distancing enforced', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required']","['Delivery', 'Takeout', 'Sit-down dining', 'Outdoor seating', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
0CjK3esfpFcxIopebzjFxA,joes-shanghai-new-york-2,6289,Shanghainese,4,40.7156608,-73.9967012,$$,12122338888,1153.948239,4 star rating,$$ ,Chinatown,6289 reviews,Closed11:00 AM - 11:00 PM,See 5410 photos,"['Delivery', 'Takeout', 'Sit-down dining', 'Indoor dining']","['Delivery', 'Takeout', 'Sit-down dining', 'Indoor dining', 'Staff wears masks', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
VvsZAnEwU4c8Xkyrzx05Nw,anytime-new-york,1483,Korean,4.5,40.74779,-73.98674,$$,16466697733,4761.966726,4.5 star rating,$$ ,"Koreatown, Midtown West",1483 reviews,Closed4:30 PM - 12:00 AM (Next day),See 3768 photos,"['Delivery', 'Takeout', 'Indoor dining', 'Masks required']","['Delivery', 'Takeout', 'Indoor dining', 'Social distancing enforced', 'Staff wears masks', 'Masks required', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
TN4RnyqHMSupRFot4Q-_EA,ippudo-westside-new-york,3712,Ramen,4,40.76344,-73.98661,$$,12129742500,6486.789309,4 star rating,$$ ,"Theater District, Midtown West, Hell's Kitchen",3712 reviews,"Closed11:30 AM - 3:30 PM, 5:00 PM - 10:00 PM",See 6826 photos,"['Delivery', 'Takeout', 'Sit-down dining', 'Outdoor seating', 'Covered outdoor seating', 'Sanitizing between customers', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Contactless payments', 'Disposable or contactless menu', 'Staff checked for symptoms']","['Delivery', 'Takeout', 'Sit-down dining', 'Outdoor seating', 'Covered outdoor seating', 'Sanitizing between customers', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Contactless payments', 'Disposable or contactless menu', 'Staff checked for symptoms', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
nRO136GRieGtxz18uD61DA,eleven-madison-park-new-york,2196,American (New),4.5,40.74169074,-73.98720749,$$$$,12128890905,4074.346398,4.5 star rating,Unclaimed ,Flatiron,2196 reviews,Closed5:30 PM - 10:00 PM,See 8317 photos,"['Curbside pickup', 'Sit-down dining', 'Indoor dining']","['Curbside pickup', 'Sit-down dining', 'Indoor dining', 'Health Score', 'Takes Reservations', 'By Appointment Only', 'Accepts Credit Cards']"
WIhm0W9197f_rRtDziq5qQ,lombardis-pizza-new-york-4,6143,Pizza,4,40.7215935,-73.9955956,$$,12129417994,1798.995978,4 star rating,$$ ,Nolita,6143 reviews,Closed12:00 PM - 9:00 PM,See 4518 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Indoor dining', 'Limited capacity', 'Masks required']","['Delivery', 'Takeout', 'Curbside pickup', 'Indoor dining', 'Social distancing enforced', 'Staff wears masks', 'Limited capacity', 'Masks required', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
WG639VkTjmK5dzydd1BBJA,rubirosa-new-york-2,2360,Italian,4.5,40.722766,-73.996233,$$,12129650500,1932.94677,4.5 star rating,$$ ,Nolita,2360 reviews,Closed12:00 PM - 10:00 PM,See 2655 photos,"['Sit-down dining', 'Indoor dining', 'Limited capacity']","['Sit-down dining', 'Indoor dining', 'Limited capacity', 'Health Score', 'Takes Reservations', 'Accepts Credit Cards', 'Vegan Options']"
X8ZS-dgiMIJvhwf9SaDnjw,wah-fung-no-1-new-york-2,1559,Chinese,4.5,40.71735,-73.99457,$,12129255175,1323.285181,4.5 star rating,Unclaimed ,Lower East Side,1559 reviews,Closed,See 1733 photos,"['Staff wears gloves', 'Masks required']","['Social distancing enforced', 'Staff wears masks', 'Staff wears gloves', 'Masks required', 'Health Score', 'Classy, Casual', 'Moderate Noise']"
wGFSTTB6b4MHJJUzBnVJeg,top-thai-greenwich-new-york,1530,Thai,4.5,40.729771,-73.999392,$$,16467264418,2739.489773,4.5 star rating,$$ ,Greenwich Village,1530 reviews,Closed11:00 AM - 9:45 PM,Watch videoSee 3082 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Drive-thru', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Private dining', 'DIY meal kits', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Contactless payments', 'Disposable or contactless menu', 'Staff checked for symptoms']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Drive-thru', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Private dining', 'DIY meal kits', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Contactless payments', 'Disposable or contactless menu', 'Staff checked for symptoms', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
dMhRafXdr765DHe0k-QfaQ,abc-kitchen-new-york,2996,Breakfast & Brunch,4,40.737832,-73.989649,$$$,12124755829,3622.486228,4 star rating,$$$ ,Flatiron,2996 reviews,"Closed7:30 AM - 11:00 AM, 11:30 AM - 9:00 PM",See 4075 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Staff wears gloves', 'Masks required']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Staff wears masks', 'Staff wears gloves', 'Masks required', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
U5hCNNyJmb7f3dmC1HTzSQ,juniors-restaurant-and-bakery-45th-st-new-york,4624,Bakeries,4,40.75826627,-73.98654,$$,12123022000,5909.685569,4 star rating,$$ ,"Theater District, Midtown West",4624 reviews,Closed7:00 AM - 8:00 PM,See 6222 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'DIY meal kits', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Contactless payments', 'Disposable or contactless menu', 'Staff checked for symptoms']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'DIY meal kits', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Contactless payments', 'Disposable or contactless menu', 'Staff checked for symptoms', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
qLLxS7RwNEjP_jq_KQrPfA,traif-brooklyn,1886,American (New),4.5,40.710658,-73.958872,$$$,13478449578,3041.420338,4.5 star rating,$$$ ,Williamsburg - South Side,1886 reviews,Closed5:00 PM - 10:00 PM,See 2897 photos,"['Delivery', 'Takeout', 'Sit-down dining', 'Outdoor seating', 'Sanitizing between customers', 'Hand sanitizer provided', 'Limited capacity']","['Delivery', 'Takeout', 'Sit-down dining', 'Outdoor seating', 'Sanitizing between customers', 'Hand sanitizer provided', 'Limited capacity', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
rp8S7scxOkVVeG7dNneMGQ,l-artusi-new-york,1903,Italian,4.5,40.73372,-74.00513,$$$,12122555757,3272.999061,4.5 star rating,$$$ ,West Village,1903 reviews,Closed12:00 PM - 10:00 PM,See 2277 photos,"['Sit-down dining', 'Indoor dining']","['Sit-down dining', 'Indoor dining', 'Staff wears masks', 'Health Score', 'Takes Reservations', 'By Appointment Only', 'Accepts Credit Cards']"
klAhw3xLQi9GF1tf_HnS7w,izakaya-mew-new-york-3,2364,Tapas Bars,4,40.750148,-73.98632035,$$,16463689384,5015.952904,4 star rating,$$ ,Midtown West,2364 reviews,"Closed12:00 PM - 2:30 PM, 5:00 PM - 10:30 PM",See 5576 photos,"['Delivery', 'Takeout', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Sanitizing between customers', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required']","['Delivery', 'Takeout', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
1DfbZ0VsSCg9g1KILmnvzQ,per-se-new-york,1664,French,4.5,40.76815289,-73.98276296,$$$$,12128239335,7040.155054,4.5 star rating,$$$$ ,"Hell's Kitchen, Midtown West",1664 reviews,Closed,See 6262 photos,"['Sit-down dining', 'Indoor dining', 'Social distancing enforced', 'Staff wears gloves', 'Masks required']","['Sit-down dining', 'Indoor dining', 'Social distancing enforced', 'Staff wears masks', 'Staff wears gloves', 'Masks required', 'Health Score', 'Takes Reservations', 'Accepts Credit Cards', 'Pescatarian Options']"
pfmAcS-g6SiNG0KlLvrqnA,beauty-and-essex-new-york-2,3499,American (New),4,40.72043479,-73.98686058,$$$,12126140146,1780.637937,4 star rating,$$$ ,Lower East Side,3499 reviews,Closed,See 5118 photos,"['Delivery', 'Takeout', 'Sit-down dining', 'Indoor dining', 'Staff wears masks', 'Masks required']","['Delivery', 'Takeout', 'Sit-down dining', 'Indoor dining', 'Staff wears masks', 'Masks required', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
x0k5kFArHLijdY8-NEQ7Xg,bengal-tiger-indian-food-new-york,1956,Indian,4.5,40.763167,-73.977131,$$,12122652703,6579.278643,4.5 star rating,$$ ,Midtown West,1956 reviews,"Closed11:30 AM - 3:00 PM, 4:30 PM - 10:00 PM",See 1469 photos,"['Delivery', 'Takeout', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Contactless payments', 'Disposable or contactless menu', 'Staff checked for symptoms']","['Delivery', 'Takeout', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Contactless payments', 'Disposable or contactless menu', 'Staff checked for symptoms', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
fVbUVAiLiGgLA_nxBFxyww,thursday-kitchen-new-york,1389,Korean,4.5,40.7275,-73.9838,$$,,2613.426015,4.5 star rating,$$ ,"East Village, Alphabet City",1389 reviews,Closed6:00 PM - 11:00 PM,See 3531 photos,"['Delivery', 'Takeout', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Limited capacity', 'Masks required']","['Delivery', 'Takeout', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Staff wears masks', 'Limited capacity', 'Masks required', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
16ZnHpuaaBt92XWeJHCC5A,olio-e-pi煤-new-york-5,2462,Pizza,4.5,40.733826,-73.999852,$$,12122436546,3190.416616,4.5 star rating,$$ ,West Village,2462 reviews,Closed11:00 AM - 12:00 AM (Next day),See 3347 photos,"['Delivery', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Heated outdoor seating', 'Covered outdoor seating', 'Sanitizing between customers', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Contactless payments', 'Disposable or contactless menu', 'Staff checked for symptoms']","['Delivery', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Heated outdoor seating', 'Covered outdoor seating', 'Sanitizing between customers', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Contactless payments', 'Disposable or contactless menu', 'Staff checked for symptoms', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Accepts Credit Cards']"
mESab-FqL5QqSVsnX72asQ,zen-ramen-and-sushi-new-york,1832,Sushi Bars,4.5,40.75177475,-73.9889763,$$,16468707509,5171.088226,4.5 star rating,$$ ,Midtown West,1832 reviews,Closed11:30 AM - 10:00 PM,See 2107 photos,"['Delivery', 'Takeout', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Hand sanitizer provided', 'Limited capacity']","['Delivery', 'Takeout', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Hand sanitizer provided', 'Limited capacity', 'Offers Delivery', 'Offers Takeout', 'Accepts Credit Cards']"
tiSw-6DIm3-mMORyEIOVyg,the-boil-new-york-3,1950,Cajun/Creole,4,40.71974,-73.99339,$$,12129258815,1594.362128,4 star rating,$$ ,Lower East Side,1950 reviews,Closed4:00 PM - 10:00 PM,See 2388 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
22nKUyCIbpnzR6R3_g1ptQ,carmines-italian-restaurant-times-square-new-york-5,3767,Italian,4,40.75749558,-73.98668445,$$,12122213800,5823.169973,4 star rating,$$ ,"Theater District, Midtown West",3767 reviews,Closed12:00 PM - 10:00 PM,See 3812 photos,"['Delivery', 'Takeout']","['Delivery', 'Takeout', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
pQuZDnefX038xurT1BhDXA,keens-steakhouse-new-york,2610,Steakhouses,4,40.75071,-73.98652,$$$$,12129473636,5071.689036,4 star rating,$$$$ ,Midtown West,2610 reviews,Closed11:45 AM - 10:30 PM,See 3259 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Sanitizing between customers', 'Hand sanitizer provided', 'Limited capacity', 'Masks required', 'Disposable or contactless menu', 'Staff checked for symptoms']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Hand sanitizer provided', 'Limited capacity', 'Masks required', 'Disposable or contactless menu', 'Staff checked for symptoms', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
MhceeLrM2_3mcKw5EGLY6A,pure-thai-cookhouse-new-york,2576,Thai,4,40.764291,-73.988159,$$,12125810999,6563.765009,4 star rating,$$ ,"Theater District, Hell's Kitchen, Midtown West",2576 reviews,Closed12:00 PM - 9:00 PM,See 3206 photos,"['Delivery', 'Takeout', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Sanitizing between customers', 'Hand sanitizer provided', 'Temperature checks']","['Delivery', 'Takeout', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Sanitizing between customers', 'Hand sanitizer provided', 'Temperature checks', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
vfYhEpp0x-DrNjC6GSJjPQ,artichoke-basilles-pizza-new-york-2,3979,Pizza,4,40.73211246,-73.98390568,$,12122282004,3091.822114,4 star rating,$ ,"Gramercy, East Village",3979 reviews,Closed11:00 AM - 4:00 AM (Next day),See 2128 photos,"['Delivery', 'Takeout', 'Sit-down dining', 'Social distancing enforced', 'Limited capacity']","['Delivery', 'Takeout', 'Sit-down dining', 'Social distancing enforced', 'Limited capacity', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
