id,alias,review_count,categories,rating,latitude,longitude,price,phone,distance,star_info,price_info,location,reviews_count,time_info,photo_number,updated_services,amenities_more
SGRmnarrNuVEsAjYdEoA0w,el-farolito-san-francisco-2,5012,Mexican,4,37.75265,-122.41812,$,14158247877,1845.944215,4 star rating,$ ,24th St & 23rd St,5012 reviews,Open10:00 AM - 12:45 AM (Next day),See 2530 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Masks required']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Masks required', 'Health Score', 'Offers Takeout']"
gqVl3RprESEqkIPeJH0yOg,zazie-san-francisco,4564,Breakfast & Brunch,4,37.765244,-122.4501138,$$,14155645332,1294.862434,4 star rating,$$ ,Parnassus Ave & Carl St,4564 reviews,"Closed8:00 AM - 2:00 PM, 5:00 PM - 9:30 PM",See 4325 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Masks required', 'Disposable or contactless menu', 'Staff checked for symptoms']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Masks required', 'Disposable or contactless menu', 'Staff checked for symptoms', 'Health Score', 'Offers Takeout']"
KkAVX3Wb7E3lP5F_f_8pXg,liholiho-yacht-club-san-francisco-2,2441,Bars,4.5,37.76177611,-122.4229679,$$$,14154405446,1188.924507,4.5 star rating,$$$ ,Linda St & Dearborn St,2441 reviews,Closed,See 9917 photos,"['Delivery', 'Takeout', 'Sit-down dining', 'Virtual tasting sessions', 'Staff wears masks', 'Sanitizing between customers', 'Hand sanitizer provided', 'Temperature checks', 'Masks required', 'Contactless payments']","['Delivery', 'Takeout', 'Sit-down dining', 'Virtual tasting sessions', 'Staff wears masks', 'Sanitizing between customers', 'Hand sanitizer provided', 'Temperature checks', 'Masks required', 'Contactless payments', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
HHtpR0RslupSQ99GIIwW5A,marufuku-ramen-san-francisco-5,3192,Ramen,4.5,37.78520112,-122.4320083,$$,14158729786,2730.244178,4.5 star rating,$$ ,Post St & Geary Blvd,3192 reviews,Open11:00 AM - 9:00 PM,See 5164 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Private dining', 'Mobile services', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Contactless payments', 'Disposable or contactless menu', 'Staff checked for symptoms']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Private dining', 'Mobile services', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Contactless payments', 'Disposable or contactless menu', 'Staff checked for symptoms', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
#NAME?,sweet-maple-san-francisco,3893,American (Traditional),4.5,37.78573568,-122.4350777,$$,14156559169,2764.288265,4.5 star rating,$$ ,Steiner St & Pierce St,3893 reviews,Closed8:00 AM - 2:30 PM,See 5910 photos,"['Takeout', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Masks required', 'Disposable or contactless menu']","['Takeout', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Masks required', 'Disposable or contactless menu', 'Health Score', 'Takes Reservations', 'Offers Takeout', 'Accepts Credit Cards']"
PTFxtXS47ZVRCdZIrEWvGw,golden-boy-pizza-san-francisco,3729,Pizza,4.5,37.7997956,-122.4080729,$,14159829738,4992.437697,4.5 star rating,$ ,Jasper Pl & Bannam Pl,3729 reviews,Open12:00 PM - 8:00 PM,See 3535 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Private dining', 'DIY meal kits', 'Social distancing enforced', 'Sanitizing between customers', 'Hand sanitizer provided', 'Limited capacity', 'Masks required', 'Contactless payments']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Private dining', 'DIY meal kits', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Hand sanitizer provided', 'Limited capacity', 'Masks required', 'Contactless payments', 'Health Score', 'Offers Takeout']"
hqQoVK0vadOX7_4gN1sh3g,saigon-sandwich-san-francisco,3366,Vietnamese,4.5,37.78315196,-122.417318,$,14154745698,2991.557988,4.5 star rating,Unclaimed ,Eddy St & Turk St,3366 reviews,Open7:00 AM - 5:00 PM,See 1162 photos,['Masks required'],"['Social distancing enforced', 'Masks required', 'Health Score', 'Vegan Options', 'Many Vegetarian Options']"
mSMZJj2pFvttWLpcDmgrEA,tonys-pizza-napoletana-san-francisco,5329,Pizza,4,37.80033154,-122.409054,$$,14158359888,5002.084941,4 star rating,$$ ,Union St,5329 reviews,Open12:00 PM - 9:00 PM,See 5014 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Covered outdoor seating', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Masks required', 'Disposable or contactless menu']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Covered outdoor seating', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Masks required', 'Disposable or contactless menu', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
8dUaybEPHsZMgr1iKgqgMQ,sotto-mare-oysteria-and-seafood-san-francisco,3914,Seafood,4.5,37.79979,-122.40834,$$,14153983181,4980.880467,4.5 star rating,$$ ,Columbus Ave & Stockton St,3914 reviews,Open11:30 AM - 9:00 PM,See 4173 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Private dining', 'DIY meal kits', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Contactless payments', 'Disposable or contactless menu', 'Staff checked for symptoms']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Private dining', 'DIY meal kits', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Contactless payments', 'Disposable or contactless menu', 'Staff checked for symptoms', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
n6L5VIGunR51-D55C-eYeQ,foreign-cinema-san-francisco,4931,Breakfast & Brunch,4,37.75637,-122.41925,$$$,14156487600,1597.757222,4 star rating,$$$ ,21st St & 22nd St,4931 reviews,Closed5:00 PM - 9:30 PM,See 5753 photos,"['Sit-down dining', 'Indoor dining', 'Limited capacity', 'Masks required']","['Sit-down dining', 'Indoor dining', 'Staff wears masks', 'Limited capacity', 'Masks required', 'Health Score', 'Takes Reservations', 'By Appointment Only', 'Accepts Credit Cards']"
__I9HmtBMV4dDkEgT22V4g,little-star-pizza-san-francisco,2921,Pizza,4.5,37.77753,-122.43798,$$,14154411118,1855.163788,4.5 star rating,$$ ,Mcallister St & Fulton St,2921 reviews,Closed5:00 PM - 9:00 PM,See 962 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Private dining', 'DIY meal kits', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Disposable or contactless menu', 'Staff checked for symptoms']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Private dining', 'DIY meal kits', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Disposable or contactless menu', 'Staff checked for symptoms', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
MvAo0hj9FXOeNL5PwBZ0fQ,mamas-on-washington-square-san-francisco,4324,Breakfast & Brunch,4,37.80154764,-122.4095828,$$,14153626421,5099.338308,4 star rating,$$ ,Filbert St,4324 reviews,Closed9:00 AM - 2:00 PM,See 5467 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Sanitizing between customers', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Staff checked for symptoms']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Staff checked for symptoms', 'Health Score', 'Offers Takeout']"
L5vSeC_sa3TUQW_lticqyA,chapeau-san-francisco,2729,French,4.5,37.78327,-122.46066,$$$,14157509787,3278.530016,4.5 star rating,$$$ ,3rd Ave & 2nd Ave,2729 reviews,Closed,See 3755 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Private dining', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Masks required']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Private dining', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Masks required', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
JARsJVKLPgs_yC3cwDnp7g,la-taqueria-san-francisco-2,4179,Mexican,4,37.75088,-122.41805,$,14152857117,1958.23739,4 star rating,$ ,24th St & 25th St,4179 reviews,Closed,See 2349 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Masks required', 'Contactless payments']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Social distancing enforced', 'Staff wears masks', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Masks required', 'Contactless payments', 'Health Score', 'Offers Takeout']"
PDhfVvcVXgBinZf5I6s1KQ,the-codmother-fish-and-chips-san-francisco-3,3038,British,4.5,37.80727026,-122.4170938,$$,14156069349,5429.459285,4.5 star rating,$$ ,Jones St & Taylor St,3038 reviews,Closed,See 2610 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Private dining', 'DIY meal kits', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Masks required', 'Contactless payments', 'Disposable or contactless menu', 'Staff checked for symptoms']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Private dining', 'DIY meal kits', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Masks required', 'Contactless payments', 'Disposable or contactless menu', 'Staff checked for symptoms', 'Offers Delivery', 'Offers Takeout', 'Accepts Credit Cards']"
xDwEMq8kgT0eQepn90Jkvg,arizmendi-bakery-san-francisco,2027,Bakeries,4.5,37.7633882,-122.4664991,$,14155663117,2656.207374,4.5 star rating,$ ,Irving St & Judah St,2027 reviews,Open7:30 AM - 6:00 PM,See 1048 photos,"['Delivery', 'Takeout', 'Sit-down dining', 'Hand sanitizer provided', 'Masks required', 'Contactless payments']","['Delivery', 'Takeout', 'Sit-down dining', 'Social distancing enforced', 'Hand sanitizer provided', 'Masks required', 'Contactless payments', 'Health Score', 'Offers Takeout']"
QZQGRJZ4bZCmNoXjs3z1XQ,state-bird-provisions-san-francisco,2788,Tapas/Small Plates,4,37.78374,-122.433005,$$$,14157951272,2557.71368,4 star rating,$$$ ,Ofarrell St & Geary Blvd,2788 reviews,Closed,See 11220 photos,"['Delivery', 'Takeout', 'Sit-down dining', 'Outdoor seating', 'Covered outdoor seating', 'Private dining', 'Sanitizing between customers', 'Hand sanitizer provided', 'Limited capacity', 'Masks required', 'Contactless payments', 'Disposable or contactless menu', 'Staff checked for symptoms']","['Delivery', 'Takeout', 'Sit-down dining', 'Outdoor seating', 'Covered outdoor seating', 'Private dining', 'Staff wears masks', 'Sanitizing between customers', 'Hand sanitizer provided', 'Limited capacity', 'Masks required', 'Contactless payments', 'Disposable or contactless menu', 'Staff checked for symptoms', 'Health Score', 'Takes Reservations']"
XQLmEdXoMzOpffwoFaBtaQ,kitchen-story-san-francisco,3487,Breakfast & Brunch,4,37.7642352,-122.4306936,$$,14155254905,624.4353688,4 star rating,$$ ,Dehon St & Sanchez St,3487 reviews,Closed10:00 AM - 2:00 PM,See 6957 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Masks required', 'Disposable or contactless menu']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Masks required', 'Disposable or contactless menu', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
ciEDsTWhajcdL3KuJqBRlw,espetus-churrascaria-san-francisco-2,3464,Steakhouses,4,37.77333275,-122.4221317,$$$,14155528792,1869.432864,4 star rating,$$$ ,Valencia St & Gough St,3464 reviews,Closed,See 1971 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Private dining', 'DIY meal kits', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Disposable or contactless menu', 'Staff checked for symptoms']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Private dining', 'DIY meal kits', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Disposable or contactless menu', 'Staff checked for symptoms', 'Health Score', 'Takes Reservations']"
2hGIxgprREdBieylltWaRQ,limoncello-san-francisco,1144,Sandwiches,5,37.78731841,-122.4235914,$$,14156386361,3147.466774,5 star rating,$$ ,Sutter & Franklin ,1144 reviews,Open9:00 AM - 8:00 PM,Watch videoSee 823 photos,"['Delivery', 'Takeout', 'Indoor dining', 'Staff wears gloves', 'Masks required']","['Delivery', 'Takeout', 'Indoor dining', 'Staff wears masks', 'Staff wears gloves', 'Masks required', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
4KfQnlcSu4bbTqnvGdGptw,beretta-san-francisco,3714,Italian,4,37.753869,-122.420611,$$,14156951199,1591.309745,4 star rating,$$ ,22nd St & 23rd St,3714 reviews,Closed4:00 PM - 10:00 PM,See 2812 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Masks required', 'Disposable or contactless menu', 'Staff checked for symptoms']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Masks required', 'Disposable or contactless menu', 'Staff checked for symptoms', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
uEeWn6sPq-giWvfE9uhQ7A,dotties-true-blue-cafe-san-francisco,4541,American (Traditional),4,37.78170504,-122.4098396,$$,14158852767,3289.618347,4 star rating,$$ ,Stevenson St & Jessie St,4541 reviews,Closed,See 4487 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Private dining', 'DIY meal kits', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Disposable or contactless menu', 'Staff checked for symptoms']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Private dining', 'DIY meal kits', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Disposable or contactless menu', 'Staff checked for symptoms', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
