,id,alias,review_count,categories,rating,latitude,longitude,price,phone,distance,star_info,price_info,location,reviews_count,time_info,photo_number,updated_services,amenities_more
10,K-Fbh2WCHlqR56H9TnfpNA,perch-los-angeles,8320,Lounges,4.0,34.04897,-118.2514,$$$,+12138021770,6601.337715096262,4 star rating,$$$ ,Downtown,8320 reviews,Closed4:00 PM - 12:00 AM (Next day),See 9962 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Disposable or contactless menu', 'Staff checked for symptoms']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Disposable or contactless menu', 'Staff checked for symptoms', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
11,fxeuGYnoRWwm5aGDg1FRJA,marugame-monzo-los-angeles-5,3840,Japanese,4.5,34.050023,-118.239935,$$,+12133469762,7612.53416206359,4.5 star rating,$$ ,"Little Tokyo, Downtown",3840 reviews,Closed12:00 PM - 8:00 PM,See 10685 photos,"['Delivery', 'Takeout', 'Sit-down dining', 'Outdoor seating', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Contactless payments']","['Delivery', 'Takeout', 'Sit-down dining', 'Outdoor seating', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Contactless payments', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
12,amNWerp63joyW5M6tVbMcQ,sk-donuts-and-croissant-los-angeles,2343,Donuts,4.5,34.06895,-118.34747,$,+13239352409,2546.557077280181,4.5 star rating,$ ,Mid-Wilshire,2343 reviews,Closed5:30 AM - 9:00 PM,See 2907 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Masks required', 'Contactless payments']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Social distancing enforced', 'Staff wears masks', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Masks required', 'Contactless payments', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
13,JYGPEUZy4k5ObXGIjcD3DA,hae-jang-chon-korean-bbq-restaurant-los-angeles,5075,Korean,4.0,34.0638885,-118.3060754,$$,+12133898777,1432.851066572823,4 star rating,$$ ,"Koreatown, Wilshire Center",5075 reviews,Closed11:00 AM - 12:00 AM (Next day),See 5627 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Private dining', 'DIY meal kits', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Contactless payments', 'Disposable or contactless menu', 'Staff checked for symptoms']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Private dining', 'DIY meal kits', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Contactless payments', 'Disposable or contactless menu', 'Staff checked for symptoms', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
14,TzIJzamxdVGc3zReKbLGaA,providence-los-angeles-2,2689,American (New),4.5,34.083628,-118.330168,$$$$,+13234604170,2580.761762152348,4.5 star rating,$$$$ ,Hollywood,2689 reviews,Closed6:00 PM - 9:00 PM,See 10648 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Private dining', 'DIY meal kits', 'Sanitizing between customers', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Disposable or contactless menu', 'Staff checked for symptoms']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Private dining', 'DIY meal kits', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Disposable or contactless menu', 'Staff checked for symptoms', 'Health Score', 'Takes Reservations']"
15,KtEMG1Aln3vQzte92QJxlw,genwa-korean-bbq-los-angeles-2,2843,Korean,4.5,34.062321315088,-118.340898970219,$$,+13235490760,1799.8199895326532,4.5 star rating,$$ ,Hancock Park,2843 reviews,Closed12:00 PM - 10:00 PM,See 2988 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Private dining', 'DIY meal kits', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Contactless payments', 'Staff checked for symptoms']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Private dining', 'DIY meal kits', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Contactless payments', 'Staff checked for symptoms', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
16,CbW8U0QAwh5XRkaLt0xNZA,masa-of-echo-park-los-angeles,4291,Pizza,4.0,34.077585,-118.259599,$$,+12139891558,5962.124763619859,4 star rating,$$ ,Echo Park,4291 reviews,Closed11:00 AM - 10:00 PM,See 3219 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Private dining', 'DIY meal kits', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Masks required', 'Contactless payments']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Private dining', 'DIY meal kits', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Masks required', 'Contactless payments', 'Health Score', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout']"
17,b4SH4SbQUJfXxh6hNkF0wg,eggslut-los-angeles-7,5865,Breakfast & Brunch,4.0,34.0505289,-118.2486189,$,+12136250292,6740.418682821416,4 star rating,$ ,Downtown,5865 reviews,Closed8:00 AM - 2:00 PM,See 9715 photos,"['Indoor dining', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Masks required']","['Indoor dining', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Masks required', 'Accepts Credit Cards', 'Limited Vegetarian Options', 'Hipster, Classy, Casual']"
18,sYn3SNQP-j2t2XSwjlCbRg,montys-good-burger-los-angeles,2163,Burgers,4.5,34.06469,-118.30876,$$,+12139150257,1206.4348071176648,4.5 star rating,$$ ,"Koreatown, Wilshire Center",2163 reviews,Closed11:00 AM - 12:00 AM (Next day),See 2766 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Private dining', 'DIY meal kits', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Temperature checks', 'Masks required', 'Contactless payments', 'Disposable or contactless menu', 'Staff checked for symptoms']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Private dining', 'DIY meal kits', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Temperature checks', 'Masks required', 'Contactless payments', 'Disposable or contactless menu', 'Staff checked for symptoms', 'Health Score', 'Offers Takeout']"
19,DrToq9357afdpOyO5w0Y5w,yup-dduk-la-los-angeles,2123,Korean,4.5,34.064009,-118.3007013,$$,+12132632355,1923.8092629363732,4.5 star rating,$$ ,"Wilshire Center, Koreatown",2123 reviews,Closed11:00 AM - 10:00 PM,See 2163 photos,"['Delivery', 'Takeout', 'Sit-down dining', 'Outdoor seating', 'Covered outdoor seating', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Masks required', 'Contactless payments']","['Delivery', 'Takeout', 'Sit-down dining', 'Outdoor seating', 'Covered outdoor seating', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Masks required', 'Contactless payments', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
0,YBmk31pBPukmnRyioe5uBA,sushi-gen-los-angeles,3813,Sushi Bars,4.5,34.0470000646326,-118.238502456345,$$$,+12136170552,7805.650821135193,4.5 star rating,$$$ ,"Little Tokyo, Downtown",3813 reviews,"Closed11:00 AM - 2:00 PM, 4:45 PM - 7:30 PM",See 6411 photos,"['Sit-down dining', 'Indoor dining', 'Hand sanitizer provided', 'Temperature checks']","['Sit-down dining', 'Indoor dining', 'Hand sanitizer provided', 'Temperature checks', 'Health Score', 'Takes Reservations', 'Accepts Credit Cards', 'Limited Vegetarian Options']"
1,HTFByVH44biQsc_R8sEOjg,bcd-tofu-house-los-angeles,4400,Korean,4.0,34.0620862485445,-118.302658449143,$$,+12133826677,1725.5234226713512,4 star rating,$$ ,"Koreatown, Wilshire Center",4400 reviews,Closed6:30 AM - 12:00 AM (Next day),See 3861 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Private dining', 'Sanitizing between customers', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Private dining', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
2,hC745S5W4HTq606ySmBJNw,kazunori-the-original-hand-roll-bar-los-angeles,2873,Sushi Bars,4.5,34.0476390576719,-118.247747561303,$$,+12134936956,6958.575395021805,4.5 star rating,$$ ,Downtown,2873 reviews,Closed11:30 AM - 11:00 PM,See 3596 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Masks required']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Masks required', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
3,3XTjerBg_PywBN81Ts45Bg,indias-restaurant-los-angeles-18,3081,Indian,4.5,34.095583,-118.28517,$$,+13239129230,5040.798564937221,4.5 star rating,$$ ,East Hollywood,3081 reviews,Closed11:00 AM - 1:00 AM (Next day),See 1205 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Private dining', 'DIY meal kits', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Masks required', 'Disposable or contactless menu', 'Staff checked for symptoms']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Private dining', 'DIY meal kits', 'Social distancing enforced', 'Staff wears masks', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Masks required', 'Disposable or contactless menu', 'Staff checked for symptoms', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout', 'Accepts Credit Cards']"
4,6i7KnRylm4bhPIApDFSVCg,daves-hot-chicken-los-angeles,3477,Chicken Shop,4.5,34.0880681,-118.308962,$$,+13235369711,3158.645627171187,4.5 star rating,$$ ,East Hollywood,3477 reviews,Closed11:00 AM - 12:00 AM (Next day),See 3855 photos,"['Delivery', 'Takeout', 'Outdoor seating', 'Masks required']","['Delivery', 'Takeout', 'Outdoor seating', 'Masks required', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
5,uzAbw27XQTXTivjgf2bN2w,han-bat-sul-lung-tang-los-angeles-2,2313,Korean,4.5,34.065414,-118.3095703125,$$,+12133839499,1168.0767291251534,4.5 star rating,$$ ,"Koreatown, Wilshire Center",2313 reviews,Closed7:00 AM - 9:00 PM,See 1818 photos,['Masks required'],"['Social distancing enforced', 'Masks required', 'Health Score', 'Accepts Credit Cards', 'Classy, Casual']"
6,AxPJlSxkCJVJk3sSTL_8OA,philippe-the-original-los-angeles,6342,Sandwiches,4.0,34.0597229003906,-118.237022399902,$,+12136283781,7773.514428904771,4 star rating,$ ,Chinatown,6342 reviews,Closed7:00 AM - 9:00 PM,Watch videoSee 6817 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Covered outdoor seating', 'Private dining', 'DIY meal kits', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Contactless payments', 'Disposable or contactless menu', 'Staff checked for symptoms']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Covered outdoor seating', 'Private dining', 'DIY meal kits', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Contactless payments', 'Disposable or contactless menu', 'Staff checked for symptoms', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
7,0WyRlH-fxOVLh1b3oEBEEQ,urth-caffé-downtown-la-los-angeles-3,5395,Coffee & Tea,4.0,34.041974,-118.235426,$$,+12137974534,8213.757219253852,4 star rating,$$ ,"Arts District, Downtown",5395 reviews,Closed7:00 AM - 10:00 PM,See 9694 photos,"['Delivery', 'Takeout', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Temperature checks', 'Masks required']","['Delivery', 'Takeout', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Temperature checks', 'Masks required', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
8,NrzSO_pQ88A3jSMqh_QuNg,magal-bbq-los-angeles,1682,Korean,4.5,34.057544,-118.305579846558,$$,+12133831909,1523.4936147612123,4.5 star rating,$$ ,Koreatown,1682 reviews,Closed5:00 PM - 10:00 PM,See 2865 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Private dining', 'DIY meal kits', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Disposable or contactless menu', 'Staff checked for symptoms']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Private dining', 'DIY meal kits', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Disposable or contactless menu', 'Staff checked for symptoms', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
9,4LFbJ8P4jCh70ZNKRig0qw,emc-seafood-and-raw-bar-los-angeles,3234,Seafood,4.0,34.063372395531026,-118.29900494197975,$$,+12133519988,2070.687200455393,4 star rating,$$ ,"Wilshire Center, Koreatown",3234 reviews,Closed5:00 PM - 12:00 AM (Next day),See 9921 photos,"['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Private dining', 'DIY meal kits', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Disposable or contactless menu', 'Staff checked for symptoms']","['Delivery', 'Takeout', 'Curbside pickup', 'Sit-down dining', 'Outdoor seating', 'Indoor dining', 'Heated outdoor seating', 'Covered outdoor seating', 'Private dining', 'DIY meal kits', 'Social distancing enforced', 'Staff wears masks', 'Sanitizing between customers', 'Staff wears gloves', 'Hand sanitizer provided', 'Limited capacity', 'Temperature checks', 'Masks required', 'Disposable or contactless menu', 'Staff checked for symptoms', 'Health Score', 'Offers Delivery', 'Offers Takeout']"
